crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
12/17/2017,14:25:00,BROOKLYN,11220,40.635567,-74.02016,"(40.635567, -74.02016)",67 STREET,5 AVENUE,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,3810954,Station Wagon/Sport Utility Vehicle,Pick-up Truck,NA,NA,NA
06/06/2019,23:30:00,BRONX,10457,40.85391,-73.89109,"(40.85391, -73.89109)",NA,NA,4422      3 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4146747,van,ambul,NA,NA,NA
08/23/2016,18:00:00,BRONX,10466,40.88804,-73.85858,"(40.88804, -73.85858)",NA,NA,753       EAST 226 STREET,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,3506806,Sedan,NA,NA,NA,NA
05/09/2017,17:00:00,NA,NA,40.772415,-73.97874,"(40.772415, -73.97874)",TRANSVERSE ROAD NUMBER ONE,CENTRAL PARK WEST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3666444,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
11/16/2013,00:49:00,QUEENS,11372,40.7488634,-73.8927087,"(40.7488634, -73.8927087)",37 AVENUE,73 STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,283662,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
12/01/2013,03:30:00,BROOKLYN,11201,40.696197,-73.9887629,"(40.696197, -73.9887629)",ADAMS STREET,TILLARY STREET,NA,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,NA,NA,NA,190993,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
12/20/2013,14:30:00,MANHATTAN,10018,40.7535158,-73.9887858,"(40.7535158, -73.9887858)",WEST 38 STREET,7 AVENUE,NA,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,Unspecified,NA,NA,31324,OTHER,PEDICAB,PASSENGER VEHICLE,NA,NA
10/01/2021,19:15:00,BRONX,10466,40.893127,-73.8495,"(40.893127, -73.8495)",NA,NA,4169      GUNTHER AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,4463517,Station Wagon/Sport Utility Vehicle,PK,NA,NA,NA
08/23/2013,16:40:00,NA,NA,NA,NA,NA,LIBERTY AVENUE,VANWYCK EXPRESSWAY,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,211559,BUS,PICK-UP TRUCK,NA,NA,NA
06/13/2021,14:00:00,NA,NA,40.675926,-73.95608,"(40.675926, -73.95608)",FRANKLIN AVENUE,NA,NA,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4426596,Bike,NA,NA,NA,NA
04/04/2014,17:45:00,QUEENS,11435,40.7002736,-73.8119262,"(40.7002736, -73.8119262)",139 STREET,91 AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,315303,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,NA,NA,NA
10/23/2014,09:45:00,BROOKLYN,11226,40.6512116,-73.9589237,"(40.6512116, -73.9589237)",FLATBUSH AVENUE,MARTENSE STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,2812581,BUS,SPORT UTILITY / STATION WAGON,NA,NA,NA
10/27/2016,16:45:00,NA,NA,NA,NA,NA,EAST FORDHAM ROAD,BRONX RIVER PARKWAY,NA,3,0,0,0,0,0,3,0,Following Too Closely,Unspecified,NA,NA,NA,3550414,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
04/20/2018,15:00:00,STATEN ISLAND,10312,40.544487,-74.176506,"(40.544487, -74.176506)",ARDEN AVENUE,ANNADALE ROAD,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3886072,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
09/01/2016,14:20:00,MANHATTAN,10027,40.812824,-73.94925,"(40.812824, -73.94925)",NA,NA,2411      8 AVENUE,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,3513259,ELECT,NA,NA,NA,NA
06/22/2017,20:16:00,NA,NA,40.584644,-73.94899,"(40.584644, -73.94899)",BELT PARKWAY,NA,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,3698845,Sedan,Sedan,NA,NA,NA
04/28/2021,13:30:00,NA,NA,40.6217,-74.12403,"(40.6217, -74.12403)",MANOR ROAD,COLLEGE AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,4412320,Sedan,Sedan,NA,NA,NA
07/29/2019,20:00:00,BROOKLYN,11237,40.707146,-73.927025,"(40.707146, -73.927025)",HARRISON PLACE,VARICK AVENUE,NA,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,NA,NA,NA,4184267,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
07/06/2022,09:58:00,BROOKLYN,11201,NA,NA,NA,NA,NA,121       DE KALB AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,NA,NA,NA,4544002,Ambulance,Ambulance,NA,NA,NA
08/28/2016,15:00:00,QUEENS,11358,40.763023,-73.80457,"(40.763023, -73.80457)",NA,NA,35-91     161 STREET,0,0,0,0,0,0,0,0,Following Too Closely,Backing Unsafely,NA,NA,NA,3508584,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
04/30/2018,22:00:00,BRONX,10466,40.895844,-73.85365,"(40.895844, -73.85365)",NA,NA,757       WHITEHALL PLACE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3892260,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
04/21/2016,17:20:00,MANHATTAN,10027,40.746788,-73.98846,"(40.746788, -73.98846)",WEST 125 STREET,BROADWAY,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Following Too Closely,NA,NA,NA,3410098,4 dr sedan,4 dr sedan,NA,NA,NA
08/05/2013,12:00:00,NA,NA,NA,NA,NA,ATLANTIC AVENUE,VAN WYCK EXPRESSWAY,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,211439,PASSENGER VEHICLE,UNKNOWN,NA,NA,NA
08/20/2012,19:08:00,MANHATTAN,10016,40.7503422,-73.983174,"(40.7503422, -73.983174)",WEST 37 STREET,5 AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,26554,BUS,BUS,NA,NA,NA
09/30/2016,10:15:00,MANHATTAN,10009,40.729084,-73.98133,"(40.729084, -73.98133)",EAST 12 STREET,AVENUE A,NA,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,NA,NA,NA,3531077,Sedan,Sedan,NA,NA,NA
11/18/2017,13:00:00,NA,NA,NA,NA,NA,CROSS ISLAND PARKWAY,NA,NA,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,NA,NA,3792415,Sedan,Pick-up Truck,Sedan,NA,NA
11/08/2021,09:11:00,BRONX,10462,40.850086,-73.865005,"(40.850086, -73.865005)",WALLACE AVENUE,BRONXDALE AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4475921,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
03/08/2017,00:45:00,NA,NA,40.87514,-73.90499,"(40.87514, -73.90499)",MAJOR DEEGAN EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,Following Too Closely,NA,NA,3627934,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA
03/04/2019,15:53:00,QUEENS,11378,40.726196,-73.88907,"(40.726196, -73.88907)",NA,NA,71-26     58 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4102111,Sedan,Garbage or Refuse,Station Wagon/Sport Utility Vehicle,NA,NA
06/11/2019,09:30:00,BROOKLYN,11214,40.609386,-74.00003,"(40.609386, -74.00003)",82 STREET,18 AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4149377,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
07/26/2016,12:11:00,MANHATTAN,10010,40.74223,-73.9933,"(40.74223, -73.9933)",WEST 22 STREET,AVENUE OF THE AMERICAS,NA,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,3488673,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
11/14/2019,11:00:00,MANHATTAN,10019,NA,NA,NA,12 AVE,W 54 STREET,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4241270,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
05/24/2021,11:26:00,BROOKLYN,11208,40.66881,-73.873436,"(40.66881, -73.873436)",NA,NA,446       FOUNTAIN AVENUE,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,Unspecified,Unspecified,NA,4420850,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,NA
05/07/2013,16:40:00,MANHATTAN,10003,40.7346179,-73.9862126,"(40.7346179, -73.9862126)",3 AVENUE,EAST 16 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,23838,TAXI,SMALL COM VEH(4 TIRES),NA,NA,NA
03/02/2014,02:00:00,NA,NA,40.7225802,-73.9404817,"(40.7225802, -73.9404817)",NA,NA,NA,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,NA,NA,NA,2992497,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,NA,NA,NA
10/28/2020,14:00:00,BROOKLYN,11224,40.579613,-73.98545,"(40.579613, -73.98545)",NA,NA,3109      CROPSEY AVENUE,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,4362181,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
12/27/2015,19:21:00,QUEENS,11417,40.6807,-73.8446429,"(40.6807, -73.8446429)",WOODHAVEN BOULEVARD,ROCKAWAY BOULEVARD,NA,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,NA,NA,NA,3360918,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,NA,NA,NA
07/13/2017,09:00:00,NA,NA,40.61427,-74.156654,"(40.61427, -74.156654)",STATEN ISLAND EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,3711350,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
03/23/2013,18:54:00,BROOKLYN,11221,40.6944297,-73.9242492,"(40.6944297, -73.9242492)",EVERGREEN AVENUE,HARMAN STREET,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,NA,185767,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,NA
04/15/2022,19:15:00,NA,NA,40.69882,-73.95797,"(40.69882, -73.95797)",FLUSHING AVENUE,NA,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,4522803,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
11/28/2018,14:00:00,BROOKLYN,11232,40.65183,-74.003334,"(40.65183, -74.003334)",38 STREET,5 AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4035569,Tractor Truck Gasoline,Sedan,NA,NA,NA
10/16/2018,12:30:00,BROOKLYN,11219,40.628105,-73.99735,"(40.628105, -73.99735)",NA,NA,1364      60 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4001519,Station Wagon/Sport Utility Vehicle,Bus,NA,NA,NA
03/31/2017,12:45:00,BROOKLYN,11235,40.578472,-73.93553,"(40.578472, -73.93553)",NA,NA,2001      ORIENTAL BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,3642570,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
08/02/2015,18:50:00,NA,NA,40.6057453,-73.8986633,"(40.6057453, -73.8986633)",NA,NA,NA,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Unspecified,NA,NA,3270293,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,NA,NA
11/06/2020,22:40:00,NA,NA,NA,NA,NA,BRUCKNER EXPRESSWAY,NA,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,4365470,Sedan,Sedan,NA,NA,NA
09/28/2017,18:44:00,MANHATTAN,10018,40.758305,-74.000145,"(40.758305, -74.000145)",WEST 38 STREET,11 AVENUE,NA,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,NA,NA,NA,3760583,Station Wagon/Sport Utility Vehicle,Bus,NA,NA,NA
07/01/2019,13:05:00,NA,NA,40.748848,-73.872375,"(40.748848, -73.872375)",94 STREET,ROOSEVELT AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4163640,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
09/03/2020,17:20:00,NA,NA,40.89487,-73.85657,"(40.89487, -73.85657)",WHITE PLAINS ROAD,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4345112,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
10/09/2015,23:20:00,MANHATTAN,10002,40.7192038,-73.9903644,"(40.7192038, -73.9903644)",DELANCEY STREET,ALLEN STREET,NA,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,NA,NA,3316173,LIVERY VEHICLE,LIVERY VEHICLE,PASSENGER VEHICLE,NA,NA
05/10/2020,14:40:00,NA,NA,40.762093,-73.75691,"(40.762093, -73.75691)",CROSS ISLAND PARKWAY,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4312668,Sedan,Sedan,NA,NA,NA
06/13/2019,13:00:00,NA,NA,NA,NA,NA,THROGS NECK EXPY,NA,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4151264,Station Wagon/Sport Utility Vehicle,Pick-up Truck,NA,NA,NA
11/18/2017,16:54:00,MANHATTAN,10013,40.720436,-74.00671,"(40.720436, -74.00671)",VARICK STREET,BEACH STREET,NA,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,3793188,Taxi,Sedan,NA,NA,NA
06/01/2021,20:50:00,NA,NA,40.66468,-73.95101,"(40.66468, -73.95101)",NOSTRAND AVENUE,NA,NA,3,0,0,0,0,0,3,0,Driver Inexperience,Unspecified,NA,NA,NA,4422669,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
06/01/2017,09:30:00,MANHATTAN,10016,40.740643,-73.97581,"(40.740643, -73.97581)",1 AVENUE,EAST 29 STREET,NA,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,3683176,Bike,Station Wagon/Sport Utility Vehicle,NA,NA,NA
06/30/2017,13:45:00,BRONX,10467,NA,NA,NA,MOSHOLU PARKWAY,VAN CORTLANDT PARK SOUTH,NA,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,3702897,Sedan,NA,NA,NA,NA
02/17/2013,08:00:00,NA,NA,NA,NA,NA,178 STREET,90 AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,NA,NA,210262,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,NA,NA
02/05/2020,19:00:00,BRONX,10462,40.847355,-73.85897,"(40.847355, -73.85897)",NA,NA,1804      FOWLER AVENUE,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4289938,Sedan,NA,NA,NA,NA
11/14/2017,11:00:00,QUEENS,11373,40.735714,-73.8759,"(40.735714, -73.8759)",NA,NA,88-08     55 AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,3791069,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
07/25/2015,05:00:00,BROOKLYN,11207,40.6774969,-73.9020133,"(40.6774969, -73.9020133)",NA,NA,2501 FULTON ST,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3265734,TAXI,PASSENGER VEHICLE,NA,NA,NA
06/06/2019,09:15:00,NA,NA,40.601948,-73.99382,"(40.601948, -73.99382)",BAY PARKWAY,NA,NA,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,NA,NA,NA,4146376,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
01/06/2022,12:44:00,BROOKLYN,11219,40.62425,-73.99404,"(40.62425, -73.99404)",NA,NA,1562      62 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,4492503,Box Truck,Station Wagon/Sport Utility Vehicle,NA,NA,NA
06/05/2015,13:00:00,QUEENS,11106,40.7585504,-73.9248549,"(40.7585504, -73.9248549)",34 STREET,34 AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3235624,SPORT UTILITY / STATION WAGON,UNKNOWN,NA,NA,NA
05/17/2017,16:00:00,NA,NA,40.77077,-73.91727,"(40.77077, -73.91727)",HOYT AVENUE NORTH,NA,NA,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,NA,NA,NA,3679748,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
02/11/2016,18:38:00,BRONX,10466,40.8874212,-73.824489,"(40.8874212, -73.824489)",BOSTON ROAD,EAST 233 STREET,NA,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,NA,NA,NA,NA,3387887,PASSENGER VEHICLE,NA,NA,NA,NA
06/29/2019,07:30:00,QUEENS,11357,40.78086,-73.8088,"(40.78086, -73.8088)",20 AVENUE,154 STREET,NA,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,Unspecified,Unspecified,NA,4161315,Box Truck,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,NA
07/01/2017,20:30:00,BRONX,10451,40.81162,-73.93117,"(40.81162, -73.93117)",EAST 135 STREET,PARK AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3703909,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
01/30/2013,21:34:00,NA,NA,40.7124123,-73.8346684,"(40.7124123, -73.8346684)",NA,NA,NA,1,0,0,0,0,0,1,0,Fell Asleep,NA,NA,NA,NA,2997757,SPORT UTILITY / STATION WAGON,NA,NA,NA,NA
02/14/2014,21:15:00,NA,NA,NA,NA,NA,QUEENS BOULEVARD,63 DRIVE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,NA,NA,267934,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,NA,NA
06/30/2015,15:40:00,NA,NA,40.7854219,-73.9839876,"(40.7854219, -73.9839876)",NA,NA,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,3249504,MOTORCYCLE,UNKNOWN,NA,NA,NA
01/17/2019,10:58:00,NA,NA,NA,NA,NA,THROGS NECK BRIDGE,NA,NA,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,4056832,Sedan,Tractor Truck Gasoline,NA,NA,NA
04/02/2015,09:10:00,BROOKLYN,11210,40.6196053,-73.9455181,"(40.6196053, -73.9455181)",NOSTRAND AVENUE,AVENUE M,NA,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,NA,NA,NA,3196411,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,NA,NA,NA
10/05/2017,09:30:00,BROOKLYN,11207,40.657127,-73.88909,"(40.657127, -73.88909)",NA,NA,519       STANLEY AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,NA,NA,NA,3767916,Sedan,NA,NA,NA,NA
04/19/2015,13:52:00,MANHATTAN,10013,40.7192972,-74.0086977,"(40.7192972, -74.0086977)",HUDSON STREET,FRANKLIN STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3204970,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,NA,NA,NA
05/29/2014,07:00:00,MANHATTAN,10011,40.7416452,-74.0048609,"(40.7416452, -74.0048609)",WEST 15 STREET,9 AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,342659,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,NA,NA,NA
09/09/2014,21:14:00,BROOKLYN,11236,40.6423428,-73.893961,"(40.6423428, -73.893961)",AVENUE K,EAST 101 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,1021165,PICK-UP TRUCK,PASSENGER VEHICLE,NA,NA,NA
09/07/2019,21:00:00,QUEENS,11420,40.67222,-73.80637,"(40.67222, -73.80637)",132 STREET,SUTTER AVENUE,NA,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,NA,NA,NA,4201309,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
12/26/2019,13:50:00,QUEENS,11373,40.730755,-73.871635,"(40.730755, -73.871635)",NA,NA,60-50     WOODHAVEN BOULEVARD,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,4264856,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
02/02/2013,12:19:00,NA,NA,40.7411151,-73.8984097,"(40.7411151, -73.8984097)",NA,NA,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3045176,SPORT UTILITY / STATION WAGON,UNKNOWN,NA,NA,NA
01/08/2015,18:38:00,BROOKLYN,11210,40.6233399,-73.9559401,"(40.6233399, -73.9559401)",OCEAN AVENUE,AVENUE K,NA,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,NA,NA,NA,3149521,PICK-UP TRUCK,UNKNOWN,NA,NA,NA
04/20/2015,07:58:00,STATEN ISLAND,10306,40.5723338,-74.1418479,"(40.5723338, -74.1418479)",RICHMOND ROAD,MOORE STREET,NA,0,0,0,0,0,0,0,0,Illness,Unspecified,NA,NA,NA,3206132,SPORT UTILITY / STATION WAGON,OTHER,NA,NA,NA
09/15/2015,18:00:00,NA,NA,NA,NA,NA,58 AVENUE,84 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3298477,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
11/18/2016,11:00:00,BROOKLYN,11230,40.618324,-73.95719,"(40.618324, -73.95719)",AVENUE M,EAST 18 STREET,NA,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,NA,NA,NA,3565387,Sedan,Bus,NA,NA,NA
07/07/2017,19:30:00,QUEENS,11691,40.592777,-73.77612,"(40.592777, -73.77612)",EDGEMERE AVENUE,BEACH 45 STREET,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,3708202,Sedan,Sedan,NA,NA,NA
03/24/2017,17:20:00,BRONX,10456,40.833218,-73.89946,"(40.833218, -73.89946)",JEFFERSON PLACE,CLINTON AVENUE,NA,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,3638727,Sedan,Sedan,NA,NA,NA
07/10/2018,10:30:00,QUEENS,11421,40.69557,-73.86222,"(40.69557, -73.86222)",FOREST PARKWAY,85 AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3938653,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
04/10/2013,16:00:00,BRONX,10472,40.8303057,-73.8717924,"(40.8303057, -73.8717924)",WESTCHESTER AVENUE,FTELEY AVENUE,NA,3,0,0,0,0,0,3,0,Unspecified,Unspecified,NA,NA,NA,82722,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
11/23/2016,21:00:00,NA,NA,NA,NA,NA,MOTHER GASTON BLVD,EAST NEW YORK AVE,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3566769,Station Wagon/Sport Utility Vehicle,Pick-up Truck,NA,NA,NA
11/17/2015,15:05:00,NA,NA,40.7264469,-73.7657842,"(40.7264469, -73.7657842)",NA,NA,NA,1,0,0,0,0,0,1,0,Outside Car Distraction,NA,NA,NA,NA,3336403,PASSENGER VEHICLE,NA,NA,NA,NA
01/02/2014,15:15:00,BROOKLYN,11210,40.6222066,-73.9440427,"(40.6222066, -73.9440427)",AVENUE L,EAST 32 STREET,NA,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,NA,NA,NA,129296,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
04/13/2022,17:45:00,NA,NA,40.608612,-74.13098,"(40.608612, -74.13098)",NORTH GANNON AVENUE,WHEELER AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4519219,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
05/01/2018,17:00:00,BRONX,10463,40.876503,-73.904564,"(40.876503, -73.904564)",WEST 230 STREET,MAJOR DEEGAN EXPRESSWAY,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,3892486,Sedan,Taxi,NA,NA,NA
06/17/2014,16:45:00,BRONX,10457,40.8514695,-73.8955651,"(40.8514695, -73.8955651)",EAST 180 STREET,WASHINGTON AVENUE,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,353546,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),NA,NA,NA
08/19/2019,08:30:00,NA,NA,40.83399,-73.86091,"(40.83399, -73.86091)",BENEDICT AVENUE,NA,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4191714,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
11/14/2013,13:10:00,BRONX,10458,40.8707779,-73.8862279,"(40.8707779, -73.8862279)",BEDFORD PARK BOULEVARD,BRIGGS AVENUE,NA,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Driver Inattention/Distraction,NA,NA,NA,112705,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
05/10/2019,09:20:00,BRONX,10458,40.861668,-73.89134,"(40.861668, -73.89134)",NA,NA,400       EAST FORDHAM ROAD,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,4129895,Station Wagon/Sport Utility Vehicle,Taxi,NA,NA,NA
